filename,keywords,freesound_id,sound_link,manufacturer,license,title,description,num_downloads,geotag,start_time_s,end_time_s
495001.mp3,"siren, wail, alert, game, video, retro, 8-bit",495001,https://freesound.org/people/EVRetro/sounds/495001/,EVRetro,http://creativecommons.org/publicdomain/zero/1.0/,8-Bit Siren Wail,A sound continually going up and down in pitch in the pulse channel of Famitracker to simulate a siren going off,106,,0.0,23.129
723541.mp3,"warning, defense, synthesised, siren",723541,https://freesound.org/people/El_Has/sounds/723541/,El_Has,http://creativecommons.org/publicdomain/zero/1.0/,"Electronic Siren ""Evacuate"" (Alternating Wail)","A 'siren' sound effect I created in Logic Pro. This is not replicating a real siren. You would essentially have a very loud speaker system in-universe in the event you used this.

I recommend you download the pack: <a href=""https://freesound.org/people/El_Has/packs/40411/"" rel=""nofollow"">https://freesound.org/people/El_Has/packs/40411/</a>",49,,63.803,81.143
519083.mp3,"string, FX, horror, flagiolet, violin, strings",519083,https://freesound.org/people/Gammelsmurfen778/sounds/519083/,Gammelsmurfen778,http://creativecommons.org/publicdomain/zero/1.0/,Wailing Violins,"Just a me making some noise on a violin, layered a couple of times. Just slap some delay and reverb on it and use it in whatever horror project you got going on!",1207,,0.0,25.909
402531.mp3,"moan, infant, groan, cry, whine, unhappy, sad, newborn, moaning, crying, child, baby, moaned",402531,https://freesound.org/people/klankbeeld/sounds/402531/,klankbeeld,https://creativecommons.org/licenses/by/4.0/,baby 2 Month moan 004 170829_1221.wav,"The baby with pacifier is softly moaned.  Baby 2 month old.

<a href=""https://freesound.org/search/?q=klankbeeld+baby&amp;f=&amp;s=Rating+%28highest+first%29&amp;si_tags=0&amp;si_name=0&amp;si_description=0&amp;si_packname=1&amp;si_sound_id=0&amp;si_username=1&amp;d0=0&amp;d1=*&amp;ig=0&amp;r=0&amp;g=0&amp;dp=0&amp;cm=0&amp;mm=0"" rel=""nofollow"">More baby sounds</a>

Gear chain: Sennheiser mkh30/50 MS &gt; Sound Devices 302 &gt;Tascam dr-100 Mk2. Decoded Mid-side to STEREO

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!


YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. 
Please do it like this if possible: <a href=""https://freesound.org/people/klankbeeld/"" rel=""nofollow"">https://freesound.org/people/klankbeeld/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",139,,0.0,18.108
402313.mp3,"moan, infant, groan, cry, whine, unhappy, sad, newborn, moaning, crying, baby, moaned",402313,https://freesound.org/people/klankbeeld/sounds/402313/,klankbeeld,https://creativecommons.org/licenses/by/4.0/,baby 2 Month moan 003 170829_1221.wav,"The baby is softly moaned.  Baby 2 month old.

<a href=""https://freesound.org/search/?q=klankbeeld+baby&amp;f=&amp;s=Rating+%28highest+first%29&amp;si_tags=0&amp;si_name=0&amp;si_description=0&amp;si_packname=1&amp;si_sound_id=0&amp;si_username=1&amp;d0=0&amp;d1=*&amp;ig=0&amp;r=0&amp;g=0&amp;dp=0&amp;cm=0&amp;mm=0"" rel=""nofollow"">More baby sounds</a>

Gear chain: Sennheiser mkh30/50 MS &gt; Sound Devices 302 &gt;Tascam dr-100 Mk2. Decoded Mid-side to STEREO

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""http://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!


YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. 
Please do it like this if possible: <a href=""https://freesound.org/people/klankbeeld/"" rel=""nofollow"">https://freesound.org/people/klankbeeld/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",120,,0.0,27.132
151081.mp3,"Baby, stopping, whining, stop, crying",151081,https://freesound.org/people/PickleJones/sounds/151081/,PickleJones,http://creativecommons.org/publicdomain/zero/1.0/,01 baby crying winding down.wav,Baby winding down from fuss. No baby was harmed in the making of this recording.,1442,,0.0,19.343
271265.mp3,"Vauva, Soundfx, Babies, Finnish-Broadcasting-Company, Parku, Yleisradio, Crying, Vauvat, Bawl, Vastasyntynyt, Birth, Baby, Childbirth, Itku, Field-Recording, Lapsi, Suomi, Finland, Yle, Newborn, Tehosteet, Synnytys, Cry",271265,https://freesound.org/people/YleArkisto/sounds/271265/,YleArkisto,https://creativecommons.org/licenses/by/4.0/,"Vauva, vastasyntynyt, itkee / A newborn baby crying, bawling in a birthing room, some talk in the bg","Vastasyntynyt lapsi parkuu. Vähän puhetta synnytyshuoneessa taustalla. Rauhallinen tunnelma, aito tilanne.

Äänitetty / Rec: Analoginen nauha, Nagra / Analog tape, Nagra

Paikka/Place: Suomi / Finland / Pori
Aika/Date: 1975",552,,79.842,100.163
545636.mp3,"infant, voice, human, screaming, cry, whine, young, unhappy, sad, newborn, crying, child, baby, toddler, loud, scream, weep, kid",545636,https://freesound.org/people/Vurca/sounds/545636/,Vurca,http://creativecommons.org/publicdomain/zero/1.0/,Baby cries,"My young boy (4 months old) is giving it a try in front of the microphone. 
Good that the compressor was active. 

Feel free to use under the conditions of the Creative Common Licence",535,,27.2,51.419
389774.mp3,"Vauva, Itku, Soundfx, Field-Recording, Lapsi, Finnish-Broadcasting-Company, Suomi, Finland, Vastasyntynyt, Newborn, Tehosteet, Yle, Yleisradio, Crying, Baby, Cry",389774,https://freesound.org/people/YleArkisto/sounds/389774/,YleArkisto,https://creativecommons.org/licenses/by/4.0/,"Vauva itkee / Baby, newborn, crying.","Vastasyntynyt vauva itkee, parkuu.

Äänitetty / Rec: Analoginen nauha, Nagra / Analog tape, Nagra

Paikka/Place: Suomi / Finland / Helsinki
Aika/Date: 1965",629,,0.0,25.703
107351.mp3,"baby, cry, crying, scream",107351,https://freesound.org/people/ermfilm/sounds/107351/,ermfilm,https://creativecommons.org/licenses/by/4.0/,baby-crying-1_(sounds-AT-ermfilm_pl).wav,"Recorded using Zoom H4-n. Stereo, 48 kHz, 16bit.",1746,,0.0,18.423
431644.mp3,"infant, cry, newborn, crying, child, baby",431644,https://freesound.org/people/blukotek/sounds/431644/,blukotek,http://creativecommons.org/publicdomain/zero/1.0/,newborn baby crying.wav,"Other places 
Recorder: ZOOM H2 / other portable device 
Software: Pro Tools / Audacity / Ocenaudio / Reaper

Your comments are greatly appreciated
Cheers, Piotr Zaczek",866,,39.6,56.919
37549.mp3,"ambience, atmosphere, baby, birds, car, crying, dove, france, sparrow, swift, village, voices",37549,https://freesound.org/people/ERH/sounds/37549/,ERH,https://creativecommons.org/licenses/by/4.0/,bormes 5 06 village sounds f.wav,"The sounds of a French village; chattering sparrows, a dove, swifts, quiet voices, a car, a distraught baby.",343,,89.228,104.531
332162.mp3,"infant, voice, human, cry, newborn, shouting, crying, child, baby, male, scream",332162,https://freesound.org/people/monotraum/sounds/332162/,monotraum,http://creativecommons.org/publicdomain/zero/1.0/,babyshouting.wav,"shouts of six weeks old baby (male). 
Berlin/Dec 2015/spontaneous recording with Boss br-80/16 Bit/Stereo",877,,0.0,20.897
40178.mp3,"amusements, baby, crying, hell, shopping-centre, talking, toys",40178,https://freesound.org/people/genghisattenborough/sounds/40178/,genghisattenborough,https://creativecommons.org/licenses/by-nc/4.0/,Toyz r us.wav,A recording I made whilst walking around Toys R Us some time ago with a mic mumbling to myself occasionally. Towards the end of the recording I am asked to leave the premises by the store manager.,298,,72.485,95.358
565089.mp3,"baby, newborn, crying",565089,https://freesound.org/people/broussaye/sounds/565089/,broussaye,https://creativecommons.org/licenses/by-nc/4.0/,140723_pleurs bébé 2.flac,"23 February 2014, France
44100.0 Hz, 24 bit Tascam Dr100",63,,17.401,32.844
693427.mp3,"child, Moon, Son, infant, Space, Brother, Lunar, teen-ager, Gateway-Station, boy, Lost, Radio, sos, Marooned, Radio-Transmission, toddler, cry, teen, Gateway, Nasa, Outer-Space, Lost-Child, Help, son, emergency, Moon-Sound, crying, human, Astronaut, baby",693427,https://freesound.org/people/celldroid/sounds/693427/,celldroid,http://creativecommons.org/publicdomain/zero/1.0/,Tommy Needs Help.wav,"The young child of a lunar astronaut has been inadvertently left behind on the lunar surface. Luckily he has a hand held radio that is able to communicate with the LGS (Lunar Gateway Station) .

Pro Record Output\Tommy Needs Help.wav
Format                      : Wave
Format settings             : PcmWaveformat
File size                   : 8.65 MiB
Duration                    : 51 s 420 ms
Overall bit rate mode       : Constant
Overall bit rate            : 1 411 kb/s
IsTruncated                 : Yes

Audio
Format                      : PCM
Format settings             : Little / Signed
Codec ID                    : 1
Duration                    : 51 s 420 ms
Bit rate mode               : Constant
Bit rate                    : 1 411.2 kb/s
Channel(s)                  : 2 channels
Sampling rate               : 44.1 kHz
Bit depth                   : 16 bits
Stream size                 : 8.65 MiB (100%)",77,,14.379,41.97
143919.mp3,"baby, Words, Crying, field-recording",143919,https://freesound.org/people/Snapalicious32/sounds/143919/,Snapalicious32,http://creativecommons.org/publicdomain/zero/1.0/,Asher.aif,My son wanting out of his crib,491,,0.0,22.469
412002.mp3,"airbus, beijing, baby-crying, flight, field-recording, travel, shanghai, domestic-flight, voices, china, ambient, baby, china-airlines, airplane, triad-travelogues",412002,https://freesound.org/people/triadtravelogues/sounds/412002/,triadtravelogues,http://creativecommons.org/publicdomain/zero/1.0/,Baby Crying on Chinese Flight,"A four-month-old baby cries and cries during her first flight, from Shanghai to Beijing. In the background you can hear the pilot making his post-flight announcements, along with passengers talking and the sounds of the airplane soaring.

Recorded with a SONY ICD-UX560F

TriadTravelogues.com",232,,141.808,161.047
750118.mp3,"StableAudio, Baby, AIGenerated",750118,https://freesound.org/people/DataJuggler/sounds/750118/,DataJuggler,http://creativecommons.org/publicdomain/zero/1.0/,Baby Crying,"This sound of part of a collection of 100 sound effects I created using Stable Audio and Pinokio 2.
This sound of a baby crying works for any scene where a crying baby might disturb the quiet such as an airplane.",82,,25.6,43.869
644864.mp3,"baby, tantrum, cry, infant, child",644864,https://freesound.org/people/Scott_Snailham/sounds/644864/,Scott_Snailham,https://creativecommons.org/licenses/by-nc/4.0/,HUMAN-BABY-CRYING-START SLOW THEN END-WITH FILL TONE.wav,baby crying which starts distant and slow but eventually gets rather upset. with location tone.,160,,9.4,32.897
648660.mp3,"baby, cry, mother, mom, kitchen",648660,https://freesound.org/people/Elenalostale/sounds/648660/,Elenalostale,http://creativecommons.org/publicdomain/zero/1.0/,HOME WITH BABY AMBIENCE,"Domestic environment with sounds of kitchen, glasses and dishes, and baby crying.

AMBIENTE CASA CON BEBÉ

Ambiente doméstico con sonidos de cocina, vasos y platos, y bebé llorando.",150,,28.8,51.938
194753.mp3,"boy, barking, dog, shout, baby, bark, scream",194753,https://freesound.org/people/qubodup/sounds/194753/,qubodup,https://creativecommons.org/licenses/by/4.0/,Dog Boy Baby Courtyard,"A dog barking, a baby crying and a kid shouting in a courtyard.

Recorded with Zoom H2. Edited with Audacity.

<strong>This is not a public domain sound! This sound requires attribution!</strong> If you can not give attribution, <a href=""http://www.freesound.org/people/qubodup/"" rel=""nofollow""><strong>Contact me</strong></a>!

You are required to give attribution in the form of:
<blockquote><strong>[insert sound title here]</strong> Copyright 2013 <a href=""http://qubodup.net"" rel=""nofollow"">Iwan Gabovitch</a>, <a href=""http://creativecommons.org/licenses/by/3.0/"" rel=""nofollow"">CC-BY3 license</a>.</blockquote>
<a href=""http://qubodup.wordpress.com/2012/08/16/audio-use-flac-instead-of-aiff-and-wave-use-vorbis-instead-of-mp3/"" rel=""nofollow""><strong><img src=""http://farm9.staticflickr.com/8070/8213683889_517a10ef52_o.png"" alt=""Audio File Format Heroes And Frools"" />
On FLAC and OGG Vorbis audio file formats</strong></a>.

<a href=""http://www.freesound.org/people/qubodup/"" rel=""nofollow""><strong>Contact me</strong></a> if you have interest in specific sounds for open source or commercial purpose.",286,,0.0,30.0
25277.mp3,"2006, action, audiencia, august, babies, baby, barcelona, caixaforum, craying, crowd, disponible, female, freesound, human, la, male, mob, multitudinous, people, performance, voice",25277,https://freesound.org/people/freesound/sounds/25277/,freesound,http://creativecommons.org/publicdomain/zero/1.0/,Babies_ses1.wav,"On the 30th of August, 2006, at Caixaforum ( Barcelona ), Freesound organized a multitudinous (more than 300 people) performance and sound recording called ""La audiencia disponible"". This sound is one of those recorded that day. Among who made all this possible there is Ruben Grilo, Bram de jong and Jaume Ferrete, with Jose Lozano on sound and Mateo Vergara as crowd conductor and the help and support of Carmen Garrido director of La Mediateca at Fundació la Caixa. Pretending to be crying babies",326,,0.604,22.711
612591.mp3,"field-recording, night, long, rumble, crickets, ambient, baby",612591,https://freesound.org/people/diogorusso/sounds/612591/,diogorusso,http://creativecommons.org/publicdomain/zero/1.0/,"Night ambient with crickets, rumble and baby 48000 Hz 24 bit Stereo.wav","Night ambinete, with crickets, baby crying and screaming and rumble, in the field 


H6 zoom recorder with MS head",81,,114.601,141.909
179773.mp3,"baby, angry, cry, sad",179773,https://freesound.org/people/Badfinger05200/sounds/179773/,Badfinger05200,http://creativecommons.org/licenses/by-nc/3.0/,annie cry.wav,This was my sisters baby I gave her my mic when she was crying ,373,,0.0,16.299
73765.mp3,"baby, cry, premature",73765,https://freesound.org/people/sebastianlund/sounds/73765/,sebastianlund,http://creativecommons.org/licenses/by/3.0/,Premature Baby 2.WAV,My son making premature sounds and some crying,532,,2.0,23.877
97898.mp3,"baby, crys",97898,https://freesound.org/people/julietteg/sounds/97898/,julietteg,http://creativecommons.org/licenses/by-nc/3.0/,Louise_pleure.aif,Little baby crying,455,50.7787183522 2.33847856522,148.8,166.536
369798.mp3,"Baby, Angry, Whine",369798,https://freesound.org/people/4187appaloosa/sounds/369798/,4187appaloosa,http://creativecommons.org/publicdomain/zero/1.0/,Caleb Angry1.wav,6 month old baby starting to get upset but not yet crying,300,,42.002,59.58
525228.mp3,"baby, heartache, cry, newborn, weep",525228,https://freesound.org/people/D.jones/sounds/525228/,D.jones,http://creativecommons.org/publicdomain/zero/1.0/,"02 Day Old Boy, Crying.flac",crying boy,319,,185.367,212.511
242119.mp3,"Baby, Little, Cry, Kid",242119,https://freesound.org/people/renatofarabeuf/sounds/242119/,renatofarabeuf,http://creativecommons.org/licenses/by/3.0/,Cry Baby.wav,A baby Just criyn',1223,,6.4,23.102
479839.mp3,"Vintage, Optical, Babies, Voices",479839,https://freesound.org/people/craigsmith/sounds/479839/,craigsmith,http://creativecommons.org/publicdomain/zero/1.0/,R28-52-Baby Cries.wav,Baby cries in room. Poor edits. Loops,148,,0.0,15.604
406145.mp3,"busy, hospital, steps, sandy, arabic, triage, movement",406145,https://freesound.org/people/kyles/sounds/406145/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,Al Shifa hospital triage busy arabic voices and sandy steps movement07 corner more open reverse perspective +crying baby Gaza 2016.wav,Al Shifa hospital triage busy arabic voices and sandy steps movement07 corner more open reverse perspective +crying baby Gaza 2016.wav,65,,21.4,43.306
406147.mp3,"busy, hospital, steps, sandy, arabic, triage, movement",406147,https://freesound.org/people/kyles/sounds/406147/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,Al Shifa hospital triage busy arabic voices and sandy steps movement05 corner more open reverse perspective +crying baby Gaza 2016.wav,Al Shifa hospital triage busy arabic voices and sandy steps movement05 corner more open reverse perspective +crying baby Gaza 2016.wav,55,,0.0,29.609
413942.mp3,"America, residential, alley, Peru, intersection, South",413942,https://freesound.org/people/kyles/sounds/413942/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,"residential walled alley intersection distant traffic nearby women with crying baby scrubbing and talking +person pass and dogs bark middle Cusco, Peru, South America.wav","residential walled alley intersection distant traffic nearby women with crying baby scrubbing and talking +person pass and dogs bark middle Cusco, Peru, South America",143,,81.0,96.638
410741.mp3,"recording, field, OWI, 6",410741,https://freesound.org/people/simo170075/sounds/410741/,simo170075,http://creativecommons.org/publicdomain/zero/1.0/,BABY CRYING.wav,6 moth old baby crying,364,,5.2,27.021
243989.mp3,"Itku, Finnish-Broadcasting-Company, Vauvat, Suomi, Finland, Tehosteet, Yle, Yleisradio, Baby, Soundfx, Cry, Children, Lapset",243989,https://freesound.org/people/YleArkisto/sounds/243989/,YleArkisto,https://creativecommons.org/licenses/by/4.0/,"Vauva, lapsi, itkee, parkuu / A babyboy, two months of age, crying","Poikavauva, 2 kk, itkee, parkuu huoneessa.

Äänitetty / Rec: Analoginen nauha, Nagra / Analog tape, Nagra

Paikka/Place: Suomi / Finland / Helsinki
Aika/Date: 1978",360,,15.659,38.758
126157.mp3,"ambiance, field-recording, park, spain",126157,https://freesound.org/people/dobroide/sounds/126157/,dobroide,https://creativecommons.org/licenses/by/4.0/,20110801_10.park.wav,"park ambiance with bird chirps, voices talking in Spanish, a baby crying, and distant music near the end. Recorded on Parque del Castillo, Zamora, Spain using PCM M10 with internal mics",197,41.4991764152 -5.75561285019,60.0,82.712
325992.mp3,"OWI, field-recording, people, ambient, ambience, market",325992,https://freesound.org/people/Shannonbotha/sounds/325992/,Shannonbotha,http://creativecommons.org/licenses/by-nc/3.0/,Ambience - indoor market.wav,"Indoor food market: people talking, walking, background music, babies crying, laughing.",230,-33.841961057462015 18.319608123586036,51.201,70.115
447482.mp3,"seniors, chinese-chess, phone, crying-baby, birds, wind",447482,https://freesound.org/people/wolfie7/sounds/447482/,wolfie7,http://creativecommons.org/publicdomain/zero/1.0/,Blind Walk.wav,"Phone-ringing from a distance, a baby crying somewhere, teenagers laughing, birds chirping, old Chinese music playing from a radio, seniors playing Chinese chess",122,,9.0,35.055
256185.mp3,"Boeing, Take-off, Paris, Cairo, France, Airplane",256185,https://freesound.org/people/CyWeb/sounds/256185/,CyWeb,https://creativecommons.org/licenses/by/4.0/,Take-off,"2014/11/17 - Charles de Gaulle, Paris, France
Boeing 777 taking off.
Baby's crying.
Flight to Cairo with Egyptair.

Tascam DR40 - Internal Mics
ORTF Couple",213,49.014273746785285 2.5416494623641483,43.766,60.535
142644.mp3,"breathe, pant, bulldog, cry, whine, dog",142644,https://freesound.org/people/GB01/sounds/142644/,GB01,https://creativecommons.org/licenses/by/4.0/,whine.wav,This is a digital field recording of my Olde Victorian Bulldogge crying and fussing. She is a big baby.,479,,0.0,20.432
575882.mp3,"talking, baby-crying, people",575882,https://freesound.org/people/Dan_AudioFile/sounds/575882/,Dan_AudioFile,http://creativecommons.org/publicdomain/zero/1.0/,Ambience - Birmingham Primark,primark full of people chatting and shopping baby crying in the background,55,52.4760716909 -1.88556540789,27.4,43.239
29559.mp3,"cutlery, people, restraunt, talking, voices",29559,https://freesound.org/people/dude3966/sounds/29559/,dude3966,http://creativecommons.org/licenses/sampling+/1.0/,Restraunt1.wav,"people in a restaunt baby crying, cutlry noises",404,,2.8,25.23
557504.mp3,"general-noise, suburban, evening, ambient, field-recording, city, winter, lockdown, calm, peaceful, ambience, curfew, urban, Netherlands, Holland, Hertogenbosch, suburb, placid, white-noise, town, quiet, background-sound, night, wind",557504,https://freesound.org/people/klankbeeld/sounds/557504/,klankbeeld,https://creativecommons.org/licenses/by/4.0/,city LockDown NL 0926pm 210130_0230.wav,"Quiet evening on the town during curfew in a lockdown. 
Voices in the street. You hear a baby crying somewhere. The wind blows through the leaves and branches. Some voices in the street. A man on a moped drives home. There is also a curfew for him. Maybe he has worked or is about to start. Another lights up another cigarette.
<a href=""https://commons.wikimedia.org/wiki/File:Kruiskampsingel_Den_Bosch.jpg"" rel=""nofollow""><img alt=""Kruiskampsingel Den Bosch"" src=""https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Kruiskampsingel_Den_Bosch.jpg/512px-Kruiskampsingel_Den_Bosch.jpg""></a>

Date/time: Saturday January 30th 2021, 09:26 am

Weather: 1 - 0 c, clear sky, wind ENE 4bft, 1002 hPa, humidity 77 – 83%. 

Location; Kruiskamp, ‘s-Hertogenbosch (Den Bosch), Noord-Brabant, Netherlands (Holland), Europe.

Gear chain: Sennheiser mkh30/50 MS, in Rycote cyclone small, windjammer &gt; Sound Devices 302 gain 3 oclock master 12 oclock &gt;Tascam dr-100 Mk2 gain 10. Decoded Mid-side to STEREO. (Mix Audacity 48/24 LMR +9,+13, +9 dB, filter curf LowCut+BlimpCor )

If any of these sounds have been of help, and you are feeling charitable, please do consider<b> <a href=""https://www.freesound.org/donations/donate/"" rel=""nofollow"">donating to Freesound</a> </b>to help keep the site running (a link is also on the home page). Any donations are greatly appreciated!

YOU ALWAYS HAVE TO CREDIT/ATTRIBUTE me (klankbeeld) and <a href=""http://freesound.org"" rel=""nofollow"">freesound.org</a> in your work if you use this sound. 
Please do it like this if possible: <a href=""https://freesound.org/people/klankbeeld/"" rel=""nofollow"">https://freesound.org/people/klankbeeld/</a>
Thank you.
This sound may NOT be used in (royalty free) stock material. Don't put my raw sounds/files on youtube or anywhere else. You can use them in creative way as a part of art-form, but not ""re-distribute"" as (royalty free) stock material. Thank you.",185,,147.8,169.996
570156.mp3,"evening, Brasil, indians, field-recording, Tapirape, village, native",570156,https://freesound.org/people/bruno.auzet/sounds/570156/,bruno.auzet,http://creativecommons.org/publicdomain/zero/1.0/,Tapirapé village at evening.wav,"Children are playing football, small dog barking, night insects.
A motorbike, a baby crying, steps on dust...
Mato Grosso, Brasil, 2009

More sounds from the Tapirape nation in this pack:
<a href=""https://freesound.org/people/bruno.auzet/packs/31509/"" rel=""nofollow"">https://freesound.org/people/bruno.auzet/packs/31509/</a>

Recorded with Schoeps AB ORTF
recorded on Sounddevice 744T
wave stereo, 48 Khz, 24 bits",156,,0.213,30.146
434060.mp3,"spooky, demon, paranormal, gothic, hell, ghosts, fear, devil, eerie, nightmare, demons, ghostly, freaky, horror, evil, haunted, thriller, ghost, scary, fearful, sinister, Halloween, creepy, spectre",434060,https://freesound.org/people/BraveLittleSpork/sounds/434060/,BraveLittleSpork,https://creativecommons.org/licenses/by-nc/4.0/,soulsofthedamned.wav,"Layered sounds in Audacity from Freesound. 
Started with a screaming crowd from user 'inspectorj'. Then, added screams from user 'scottemoil' (crying-man) and a man's scream from user 'thesubber13' (scream-1). Additional screams from user 'alucardsbride' (crying-woman) and baby crying from user 'the-yura' (crying-newborn-baby-child-2).

Just for an extra layer of terrifying, I added user 'timbre's remix of user 'djgriffin's tibetan chanting. 

Added a reverb to a few of the screams, adjusted volumes and pitch, added some stretch. And when I first played it I almost pissed my pants.",1245,,4.067,26.723
701281.mp3,"bird, newborn, scream, cry, squab, small, birdcall, pigeon, squeal, baby, dove, screech",701281,https://freesound.org/people/5ro4/sounds/701281/,5ro4,http://creativecommons.org/publicdomain/zero/1.0/,pigeon squab cry 3.wav,"Pigeon squab squealing.
Performed by Canela.
Recorded device: Blue Yeti.",91,,0.0,16.355
406374.mp3,"busy, vendors, alley, ext, shout, Palestine, arabic, market, noisy",406374,https://freesound.org/people/kyles/sounds/406374/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,market ext Palestine tight street alley busy noisy horn honks people steps vendors shout in arabic echo4 more traffic and distant honks Gaza 2016.wav,market ext Palestine tight street alley busy noisy horn honks people steps vendors shout in arabic echo4 more traffic and distant honks Gaza 2016.wav,74,,106.4,129.249
202129.mp3,"seargant, shout, drill, military, yell, instructor, stand-up",202129,https://freesound.org/people/Robinhood76/sounds/202129/,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,req021013 stand up shouts.wav,Requester drill stand up shouts,1037,,0.0,15.477
406375.mp3,"busy, vendors, alley, ext, shout, Palestine, arabic, market, noisy",406375,https://freesound.org/people/kyles/sounds/406375/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,market ext Palestine tight street alley busy noisy horn honks people steps vendors shout in arabic echo3 distant generator Gaza 2016.wav,market ext Palestine tight street alley busy noisy horn honks people steps vendors shout in arabic echo3 distant generator Gaza 2016.wav,52,,10.8,25.951
406577.mp3,"vendor, PA, shout, street, Gaza, Palestine, arabic, market",406577,https://freesound.org/people/kyles/sounds/406577/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,street vendor selling oranges shouting into mic PA like prison guard by street market with traffic1 Gaza 2016.wav,street vendor selling oranges shouting into mic PA like prison guard by street market with traffic1 Gaza 2016.wav,54,,0.0,21.698
406576.mp3,"vendor, PA, shout, street, Gaza, Palestine, arabic, market",406576,https://freesound.org/people/kyles/sounds/406576/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,street vendor selling oranges shouting into mic PA like prison guard by street market with traffic2 Gaza 2016.wav,street vendor selling oranges shouting into mic PA like prison guard by street market with traffic2 Gaza 2016.wav,50,,6.6,31.403
406377.mp3,"busy, vendors, alley, ext, shout, Palestine, arabic, market, noisy",406377,https://freesound.org/people/kyles/sounds/406377/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,market ext Palestine tight street alley busy noisy horn honks people steps vendors shout in arabic echo1 with distant generator Gaza 2016.wav,market ext Palestine tight street alley busy noisy horn honks people steps vendors shout in arabic echo1 with distant generator Gaza 2016.wav,48,,54.0,73.812
451442.mp3,"kids, around, Ganpati, India, kidding, shout, chant, close",451442,https://freesound.org/people/kyles/sounds/451442/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,Ganpati kids shout chant close and kidding around India.flac,Ganpati kids shout chant close and kidding around India.flac,240,,0.0,24.594
406578.mp3,"vendor, shout, street, Gaza, Palestine, arabic",406578,https://freesound.org/people/kyles/sounds/406578/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,street vendor shouting not that loud and no mic arabic Gaza 2016.wav,street vendor shouting not that loud and no mic arabic Gaza 2016.wav,301,,0.0,18.894
406572.mp3,"vendor, PA, shout, street, Gaza, Palestine, arabic",406572,https://freesound.org/people/kyles/sounds/406572/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,street vendor selling oranges shouting int mic PA like prison guard distant echo +distant auto horn honk long annoyed end Gaza 2016.wav,street vendor selling oranges shouting int mic PA like prison guard distant echo +distant auto horn honk long annoyed end Gaza 2016.wav,86,,17.8,43.724
191944.mp3,"ghost, male, scared, deep, shout, s-a-ghost, voice, man",191944,https://freesound.org/people/Robinhood76/sounds/191944/,Robinhood76,https://creativecommons.org/licenses/by-nc/4.0/,08894 it's a ghost male shout.wav,On request male shouts it's a ghost. Different dry takes,298,,0.0,22.253
451390.mp3,"engine, throaty, India, voices, catch, shout, boat, waves, fishermen, close, beach, unloading, splashes",451390,https://freesound.org/people/kyles/sounds/451390/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,fishermen beach unloading catch with close throaty boat engine voices shout waves splashes India.flac,fishermen beach unloading catch with close throaty boat engine voices shout waves splashes India.flac,49,,117.0,135.256
455789.mp3,"Canada, kids, alley, shout, corner, quebecois, playing, Montreal",455789,https://freesound.org/people/kyles/sounds/455789/,kyles,http://creativecommons.org/publicdomain/zero/1.0/,"kids shout playing alley corner echo with nearby passing street traffic quebecois Verdun, Montreal, Canada.flac","kids shout playing alley corner echo with nearby passing street traffic quebecois Verdun, Montreal, Canada.flac",148,,1.002,16.827
